districtNew,sectionNew,subsectionNew,landNumberNew,districtOld,sectionOld,subsectionOld,landNumberOld
樹林區,三多,,4920000,樹林區,三角埔,,2230018
樹林區,三多,,4930000,樹林區,三角埔,,2230019
樹林區,三多,,4940000,樹林區,三角埔,,2230020
樹林區,三多,,4950000,樹林區,三角埔,,2230021
樹林區,三多,,4960000,樹林區,三角埔,,2230022
樹林區,三多,,4970000,樹林區,三角埔,,2230023
樹林區,三多,,4980000,樹林區,三角埔,,2230024
樹林區,三多,,4990000,樹林區,三角埔,,2230062
樹林區,三多,,50000,樹林區,三角埔,,170010
樹林區,三多,,500000,樹林區,三角埔,,170014
樹林區,三多,,5000000,樹林區,三角埔,,2230025
樹林區,三多,,5010000,樹林區,三角埔,,2230026
樹林區,三多,,5020000,樹林區,三角埔,,2230027
樹林區,三多,,5030000,樹林區,三角埔,,2230028
樹林區,三多,,5040000,樹林區,三角埔,,2230029
樹林區,三多,,5050000,樹林區,三角埔,,2230030
樹林區,三多,,5060000,樹林區,三角埔,,2230031
樹林區,三多,,5070000,樹林區,三角埔,,2230032
樹林區,三多,,5080000,樹林區,三角埔,,2490004
樹林區,三多,,5090000,樹林區,三角埔,,2280048
樹林區,三多,,510000,樹林區,三角埔,,240001
樹林區,三多,,5100000,樹林區,三角埔,,2080003
樹林區,三多,,5110000,樹林區,三角埔,,2270003
樹林區,三多,,5120000,樹林區,三角埔,,2260005
樹林區,三多,,5130000,樹林區,三角埔,,2270001
樹林區,三多,,5140000,樹林區,三角埔,,2260003
樹林區,三多,,5150000,樹林區,三角埔,,2270002
樹林區,三多,,5160000,樹林區,三角埔,,2260006
樹林區,三多,,5170000,樹林區,三角埔,,2230033
樹林區,三多,,5180000,樹林區,三角埔,,2230005
樹林區,三多,,5190000,樹林區,三角埔,,2230057
樹林區,三多,,520000,樹林區,三角埔,,240002
樹林區,三多,,5200000,樹林區,三角埔,,2080002
樹林區,三多,,5210000,樹林區,三角埔,,2080006
樹林區,三多,,5220000,樹林區,三角埔,,2080007
樹林區,三多,,5230000,樹林區,三角埔,,1640046
樹林區,三多,,5240000,樹林區,三角埔,,2220012
樹林區,三多,,5250000,樹林區,三角埔,,2220014
樹林區,三多,,5260000,樹林區,三角埔,,2220015
樹林區,三多,,5270000,樹林區,三角埔,,2220016
樹林區,三多,,5280000,樹林區,三角埔,,2220029
樹林區,三多,,5290000,樹林區,三角埔,,2220001
樹林區,三多,,530000,樹林區,三角埔,,160007
樹林區,三多,,5300000,樹林區,三角埔,,2220030
樹林區,三多,,5310000,樹林區,三角埔,,2220017
樹林區,三多,,5320000,樹林區,三角埔,,2220031
樹林區,三多,,5330000,樹林區,三角埔,,2220032
樹林區,三多,,5340000,樹林區,三角埔,,2220018
樹林區,三多,,5350000,樹林區,三角埔,,2220019
樹林區,三多,,5360000,樹林區,三角埔,,2220033
樹林區,三多,,5370000,樹林區,三角埔,,2220020
樹林區,三多,,5380000,樹林區,三角埔,,1640028
樹林區,三多,,5390000,樹林區,三角埔,,1640027
樹林區,三多,,540000,樹林區,三角埔,,160000
樹林區,三多,,5400000,樹林區,三角埔,,1640026
樹林區,三多,,5410000,樹林區,三角埔,,1640006
樹林區,三多,,5420000,樹林區,三角埔,,1640021
樹林區,三多,,5430000,樹林區,三角埔,,1640029
樹林區,三多,,5440000,樹林區,三角埔,,1640030
樹林區,三多,,5450000,樹林區,三角埔,,1640031
